%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.relative_altitude
1631536438603482605,409275,1631536438588263153,,67.7971038818,21.0703258514,584.590026855,204.960006714
1631536438722875567,409276,1631536438713001607,,67.7971038818,21.0703315735,584.570007324,204.945999146
1631536438844271789,409277,1631536438837264734,,67.7971038818,21.0703372955,584.559997559,204.936004639
1631536438972636186,409278,1631536438960301239,,67.7971038818,21.0703449249,584.559997559,204.934997559
1631536439104531390,409279,1631536439096153682,,67.7970962524,21.070350647,584.570007324,204.940002441
1631536439214959062,409280,1631536439210888608,,67.7970962524,21.0703582764,584.58001709,204.951004028
1631536439342321221,409281,1631536439337372753,,67.7970962524,21.0703678131,584.590026855,204.964996338
1631536439477249667,409282,1631536439465090432,,67.797088623,21.0703754425,584.599975586,204.975997925
1631536439596553349,409283,1631536439589719157,,67.797088623,21.0703849792,584.609985352,204.981994629
1631536439721251387,409284,1631536439710588948,,67.7970809937,21.070394516,584.609985352,204.981002808
1631536439855273946,409285,1631536439837433285,,67.7970733643,21.0704040527,584.599975586,204.970993042
1631536439963771095,409286,1631536439960716414,,67.7970733643,21.0704135895,584.58001709,204.958999634
1631536440104024775,409287,1631536440089845705,,67.7970657349,21.0704250336,584.570007324,204.945007324
1631536440216988313,409288,1631536440212030597,,67.7970657349,21.0704364777,584.559997559,204.932998657
1631536440346908610,409289,1631536440338054327,,67.7970657349,21.0704479218,584.549987793,204.92300415
1631536440468163840,409290,1631536440464662824,,67.7970581055,21.0704593658,584.539978027,204.914001465
1631536440611128298,409291,1631536440597436587,,67.7970504761,21.0704727173,584.530029297,204.904998779
1631536440724622106,409292,1631536440710890139,,67.7970504761,21.0704841614,584.520019531,204.897994995
1631536440848293650,409293,1631536440837539884,,67.7970428467,21.0704975128,584.520019531,204.893005371
1631536440962194050,409294,1631536440960609062,,67.7970352173,21.0705108643,584.520019531,204.891998291
1631536441105621675,409295,1631536441095024420,,67.7970275879,21.0705242157,584.520019531,204.895996094
1631536441214251847,409296,1631536441210983279,,67.7970275879,21.0705375671,584.530029297,204.904006958
1631536441353411450,409297,1631536441337993759,,67.7970199585,21.0705528259,584.539978027,204.916000366
1631536441469207333,409298,1631536441464621776,,67.7970199585,21.0705661774,584.549987793,204.927001953
1631536441598000849,409299,1631536441592599614,,67.7970123291,21.0705795288,584.559997559,204.934997559
1631536441714865785,409300,1631536441710710147,,67.7970046997,21.0705947876,584.570007324,204.942993164
1631536441851941137,409301,1631536441837456820,,67.7969970703,21.0706100464,584.570007324,204.945999146
1631536441967140126,409302,1631536441961075244,,67.7969894409,21.0706253052,584.570007324,204.945007324
1631536442099420289,409303,1631536442090097303,,67.7969818115,21.0706424713,584.570007324,204.942001343
1631536442216720168,409304,1631536442211195318,,67.7969818115,21.0706558228,584.559997559,204.93800354
1631536442345614388,409305,1631536442337899975,,67.7969741821,21.0706710815,584.559997559,204.932006836
1631536442466297523,409306,1631536442461412543,,67.7969665527,21.0706882477,584.549987793,204.925994873
1631536442593690787,409307,1631536442587918480,,67.7969589233,21.0707035065,584.549987793,204.921005249
1631536442717264699,409308,1631536442710664715,,67.7969512939,21.0707206726,584.549987793,204.921005249
1631536442862336416,409309,1631536442841063283,,67.7969436646,21.0707359314,584.549987793,204.923995972
1631536442965312521,409310,1631536442961097428,,67.7969436646,21.0707511902,584.559997559,204.929992676
1631536443095984817,409311,1631536443090017407,,67.7969360352,21.0707702637,584.559997559,204.938995361
1631536443229724881,409312,1631536443211762940,,67.7969284058,21.0707836151,584.58001709,204.949996948
1631536443352738059,409313,1631536443342297156,,67.7969207764,21.0708007812,584.590026855,204.962005615
1631536443473166826,409314,1631536443469617907,,67.796913147,21.0708179474,584.590026855,204.968994141
1631536443593659850,409315,1631536443587824408,,67.7969055176,21.0708332062,584.599975586,204.973007202
1631536443730239235,409316,1631536443710801362,,67.7969055176,21.0708503723,584.599975586,204.970993042
1631536443842647190,409317,1631536443837494563,,67.7968978882,21.0708675385,584.590026855,204.966995239
1631536443964022996,409318,1631536443960592828,,67.7968902588,21.0708827972,584.590026855,204.964004517
1631536444092929024,409319,1631536444090108166,,67.7968902588,21.0708999634,584.58001709,204.958999634
1631536444222526890,409320,1631536444210689702,,67.7968826294,21.0709190369,584.58001709,204.955993652
1631536444344677893,409321,1631536444337299639,,67.796875,21.0709342957,584.58001709,204.955001831
1631536444477730759,409322,1631536444470105177,,67.7968673706,21.0709514618,584.58001709,204.957000732
1631536444595437901,409323,1631536444592249621,,67.7968673706,21.0709686279,584.58001709,204.958999634
1631536444713412083,409324,1631536444710739002,,67.7968597412,21.0709857941,584.590026855,204.962997437
1631536444849232654,409325,1631536444837280459,,67.7968521118,21.0710010529,584.590026855,204.966995239
1631536444967806995,409326,1631536444960381764,,67.7968444824,21.0710201263,584.590026855,204.968994141
1631536445093527558,409327,1631536445088219091,,67.796836853,21.0710372925,584.590026855,204.968002319
1631536445214962147,409328,1631536445210610606,,67.7968292236,21.0710525513,584.590026855,204.964996338
1631536445350448639,409329,1631536445338389596,,67.7968292236,21.0710697174,584.590026855,204.960006714
1631536445493516105,409330,1631536445466182666,,67.7968215942,21.0710868835,584.58001709,204.955001831
1631536445595902900,409331,1631536445589999426,,67.7968139648,21.0711040497,584.58001709,204.95300293
1631536445713365403,409332,1631536445710597409,,67.7968063354,21.0711193085,584.58001709,204.951004028
1631536445843155972,409333,1631536445837371282,,67.7967987061,21.071138382,584.58001709,204.949996948
1631536445962778534,409334,1631536445960770635,,67.7967910767,21.0711555481,584.58001709,204.95199585
1631536446092594096,409335,1631536446087409692,,67.7967834473,21.0711708069,584.58001709,204.955993652
1631536446214969643,409336,1631536446211868018,,67.7967834473,21.071187973,584.590026855,204.960998535
1631536446360978509,409337,1631536446340606142,,67.7967758179,21.0712051392,584.590026855,204.964004517
1631536446481654221,409338,1631536446466251442,,67.7967681885,21.0712223053,584.590026855,204.964996338
1631536446599374227,409339,1631536446589950314,,67.7967605591,21.0712394714,584.590026855,204.968002319
1631536446715819005,409340,1631536446710887752,,67.7967529297,21.0712566376,584.599975586,204.970993042
1631536446858739591,409341,1631536446840532786,,67.7967453003,21.0712738037,584.599975586,204.975006104
1631536446975141680,409342,1631536446960469267,,67.7967453003,21.0712890625,584.599975586,204.977996826
1631536447096956269,409343,1631536447089008384,,67.7967376709,21.071308136,584.609985352,204.979995728
1631536447221207139,409344,1631536447210655741,,67.7967300415,21.0713253021,584.609985352,204.981002808
1631536447353344359,409345,1631536447337194894,,67.7967224121,21.0713405609,584.609985352,204.979995728
1631536447473112905,409346,1631536447465094748,,67.7967147827,21.0713577271,584.599975586,204.977005005
1631536447609796002,409347,1631536447590022257,,67.7967071533,21.0713768005,584.599975586,204.973999023
1631536447720815128,409348,1631536447711699918,,67.7967071533,21.0713920593,584.590026855,204.966995239
1631536447855802901,409349,1631536447840031419,,67.7966995239,21.0714092255,584.590026855,204.960998535
1631536447969837412,409350,1631536447964465489,,67.7966918945,21.0714263916,584.58001709,204.955993652
1631536448095110041,409351,1631536448087479467,,67.7966842651,21.0714435577,584.58001709,204.95199585
1631536448218169618,409352,1631536448210940612,,67.7966766357,21.0714588165,584.58001709,204.949996948
1631536448344932259,409353,1631536448337287733,,67.7966690063,21.0714759827,584.58001709,204.949996948
1631536448479882976,409354,1631536448476029417,,67.7966690063,21.0714950562,584.570007324,204.949005127
1631536448595108268,409355,1631536448590566807,,67.796661377,21.0715103149,584.570007324,204.949005127
1631536448722517212,409356,1631536448710763032,,67.7966537476,21.0715274811,584.58001709,204.949996948
1631536448843629786,409357,1631536448837386889,,67.7966461182,21.0715446472,584.58001709,204.95199585
1631536448969230541,409358,1631536448960416674,,67.7966384888,21.0715618134,584.58001709,204.955001831
1631536449095733503,409359,1631536449087809010,,67.7966308594,21.0715770721,584.58001709,204.955993652
1631536449215364960,409360,1631536449210818507,,67.7966308594,21.0715961456,584.590026855,204.960998535
1631536449342164273,409361,1631536449337145693,,67.79662323,21.0716114044,584.590026855,204.966003418
1631536449493844070,409362,1631536449488444627,,67.7966156006,21.0716285706,584.599975586,204.973007202
1631536449595156276,409363,1631536449592312731,,67.7966079712,21.0716457367,584.609985352,204.979995728
1631536449717842958,409364,1631536449711216094,,67.7966003418,21.0716629028,584.609985352,204.983001709
1631536449840934536,409365,1631536449837244081,,67.7965927124,21.071680069,584.609985352,204.986999512
1631536449968236503,409366,1631536449964296257,,67.796585083,21.0716953278,584.619995117,204.990997314
1631536450092196367,409367,1631536450087740953,,67.796585083,21.0717144012,584.619995117,204.994003296
1631536450218135969,409368,1631536450212254319,,67.7965774536,21.0717315674,584.619995117,204.996002197
1631536450347503820,409369,1631536450337300868,,67.7965698242,21.0717468262,584.619995117,204.99899292
1631536450472486049,409370,1631536450464499348,,67.7965621948,21.0717639923,584.630004883,205.0
1631536450597905205,409371,1631536450590079816,,67.7965545654,21.0717811584,584.619995117,204.998001099
1631536450720399152,409372,1631536450710700711,,67.796546936,21.0717983246,584.619995117,204.996002197
1631536450843732905,409373,1631536450837224312,,67.796546936,21.0718135834,584.619995117,204.990005493
1631536450964256328,409374,1631536450962024238,,67.7965393066,21.0718326569,584.609985352,204.98399353
1631536451101638816,409375,1631536451093707795,,67.7965316772,21.071849823,584.599975586,204.979003906
1631536451215241616,409376,1631536451210771803,,67.7965240479,21.0718650818,584.599975586,204.975006104
1631536451342874079,409377,1631536451339142407,,67.7965164185,21.0718822479,584.599975586,204.973007202
1631536451468641170,409378,1631536451464377404,,67.7965087891,21.0718994141,584.599975586,204.970993042
1631536451608521091,409379,1631536451597543101,,67.7965087891,21.0719165802,584.590026855,204.968994141
1631536451718570076,409380,1631536451710652943,,67.7965011597,21.0719337463,584.590026855,204.964004517
1631536451842643155,409381,1631536451837365119,,67.7964935303,21.0719490051,584.590026855,204.960998535
1631536451964504303,409382,1631536451960823160,,67.7964859009,21.0719661713,584.58001709,204.957992554
1631536452096686067,409383,1631536452087433449,,67.7964782715,21.0719833374,584.58001709,204.955001831
1631536452216448117,409384,1631536452212401470,,67.7964706421,21.0720005035,584.58001709,204.955001831
1631536452343915492,409385,1631536452340071245,,67.7964706421,21.0720176697,584.58001709,204.955993652
1631536452472895951,409386,1631536452464438403,,67.7964630127,21.0720329285,584.58001709,204.955001831
1631536452594626284,409387,1631536452589934167,,67.7964553833,21.072052002,584.58001709,204.953994751
1631536452713221040,409388,1631536452711069013,,67.7964477539,21.0720672607,584.58001709,204.95300293
1631536452846020690,409389,1631536452837265575,,67.7964401245,21.0720844269,584.58001709,204.949996948
1631536452969586091,409390,1631536452960414753,,67.7964324951,21.072101593,584.570007324,204.947998047
1631536453091962598,409391,1631536453087276433,,67.7964324951,21.0721187592,584.570007324,204.947998047
1631536453218047384,409392,1631536453210686890,,67.7964248657,21.0721340179,584.570007324,204.949005127
1631536453345769959,409393,1631536453337324475,,67.7964172363,21.0721511841,584.58001709,204.949996948
1631536453480810596,409394,1631536453472080568,,67.7964096069,21.0721683502,584.58001709,204.949996948
1631536453594647763,409395,1631536453589979422,,67.7964019775,21.0721855164,584.58001709,204.951004028
1631536453724588924,409396,1631536453710722654,,67.7963943481,21.0722007751,584.58001709,204.95199585
1631536453846411417,409397,1631536453837478734,,67.7963867188,21.0722179413,584.58001709,204.955001831
1631536453967000280,409398,1631536453961015751,,67.7963867188,21.0722351074,584.58001709,204.957992554
1631536454092319341,409399,1631536454087331097,,67.7963790894,21.0722503662,584.58001709,204.955993652
1631536454214137257,409400,1631536454210624114,,67.79637146,21.0722675323,584.58001709,204.955001831
1631536454342446038,409401,1631536454337219427,,67.7963638306,21.0722827911,584.58001709,204.953994751
1631536454476100310,409402,1631536454464845841,,67.7963562012,21.0722999573,584.58001709,204.95300293
1631536454597322068,409403,1631536454589834118,,67.7963485718,21.0723152161,584.58001709,204.953994751
1631536454715473498,409404,1631536454710647333,,67.7963485718,21.0723304749,584.58001709,204.955001831
1631536454846477248,409405,1631536454837325686,,67.7963485718,21.0723457336,584.58001709,204.957992554
1631536454963338953,409406,1631536454960233200,,67.7963409424,21.0723609924,584.590026855,204.962005615
1631536455098570021,409407,1631536455089079260,,67.796333313,21.0723762512,584.590026855,204.966003418
1631536455213358899,409408,1631536455210689177,,67.7963256836,21.0723896027,584.590026855,204.968994141
1631536455354711200,409409,1631536455337576105,,67.7963180542,21.0724029541,584.599975586,204.970993042
1631536455491793144,409410,1631536455475365088,,67.7963104248,21.0724163055,584.599975586,204.973999023
1631536455597190108,409411,1631536455591388330,,67.7963104248,21.072429657,584.599975586,204.973999023
1631536455714279236,409412,1631536455710721261,,67.7963104248,21.0724411011,584.599975586,204.972000122
1631536455845719050,409413,1631536455837369502,,67.7963027954,21.0724525452,584.590026855,204.968002319
1631536455962813266,409414,1631536455960533303,,67.7963027954,21.0724639893,584.590026855,204.962997437
1631536456093783448,409415,1631536456087087976,,67.796295166,21.072473526,584.58001709,204.955993652
1631536456214210712,409416,1631536456212302333,,67.7962875366,21.0724830627,584.58001709,204.95199585
1631536456364360913,409417,1631536456337687473,,67.7962875366,21.0724925995,584.58001709,204.951004028
1631536456475100840,409418,1631536456466222845,,67.7962799072,21.0725021362,584.58001709,204.95199585
1631536456592788014,409419,1631536456587631291,,67.7962799072,21.0725097656,584.58001709,204.95199585
1631536456716513894,409420,1631536456712291952,,67.7962722778,21.0725193024,584.58001709,204.95300293
1631536456842767544,409421,1631536456837249637,,67.7962722778,21.0725269318,584.58001709,204.955001831
1631536456976659928,409422,1631536456960494111,,67.7962722778,21.0725326538,584.58001709,204.955001831
1631536457092786850,409423,1631536457087772622,,67.7962722778,21.0725383759,584.58001709,204.95300293
1631536457212840963,409424,1631536457210639112,,67.7962722778,21.0725460052,584.58001709,204.95300293
1631536457342678124,409425,1631536457339136053,,67.7962722778,21.0725498199,584.58001709,204.95199585
1631536457477677225,409426,1631536457464765608,,67.7962646484,21.072555542,584.58001709,204.951004028
1631536457599332326,409427,1631536457594382130,,67.7962646484,21.0725593567,584.570007324,204.949005127
1631536457721738049,409428,1631536457710548316,,67.7962646484,21.0725631714,584.570007324,204.947998047
1631536457845091578,409429,1631536457837652812,,67.7962646484,21.0725669861,584.570007324,204.947998047
1631536457972087562,409430,1631536457960612198,,67.7962646484,21.0725688934,584.58001709,204.949996948
1631536458091252269,409431,1631536458087646998,,67.796257019,21.0725727081,584.58001709,204.955001831
1631536458214465159,409432,1631536458210695248,,67.796257019,21.0725746155,584.590026855,204.960998535
1631536458341596310,409433,1631536458337428480,,67.796257019,21.0725765228,584.590026855,204.966995239
1631536458479861580,409434,1631536458468105992,,67.796257019,21.0725784302,584.599975586,204.972000122
1631536458601040458,409435,1631536458589824325,,67.796257019,21.0725784302,584.599975586,204.977996826
1631536458718740368,409436,1631536458713306397,,67.796257019,21.0725803375,584.609985352,204.986999512
1631536458848099291,409437,1631536458837580020,,67.796257019,21.0725803375,584.619995117,204.994995117
1631536458965810913,409438,1631536458960411918,,67.796257019,21.0725822449,584.630004883,205.0
1631536459098183204,409439,1631536459092313522,,67.796257019,21.0725822449,584.630004883,205.001998901
1631536459226799249,409440,1631536459214227087,,67.796257019,21.0725822449,584.630004883,205.00100708
1631536459344079512,409441,1631536459336873385,,67.796257019,21.0725822449,584.619995117,204.996994019
1631536459474815455,409442,1631536459464704823,,67.796257019,21.0725822449,584.619995117,204.994003296
1631536459605566566,409443,1631536459587855601,,67.796257019,21.0725841522,584.609985352,204.988998413
1631536459716251646,409444,1631536459710530795,,67.796257019,21.0725841522,584.609985352,204.98500061
1631536459848356290,409445,1631536459837527995,,67.796257019,21.0725841522,584.609985352,204.981002808
1631536459962847280,409446,1631536459960559317,,67.796257019,21.0725841522,584.599975586,204.979003906
1631536460101666084,409447,1631536460089990079,,67.796257019,21.0725841522,584.599975586,204.977996826
1631536460214744245,409448,1631536460210539231,,67.796257019,21.0725841522,584.609985352,204.981994629
1631536460344282399,409449,1631536460337278704,,67.796257019,21.0725860596,584.609985352,204.988006592
1631536460468855285,409450,1631536460464414528,,67.796257019,21.0725860596,584.619995117,204.996002197
1631536460602403030,409451,1631536460589917011,,67.796257019,21.0725860596,584.630004883,205.00100708
1631536460714406698,409452,1631536460711330353,,67.796257019,21.0725860596,584.630004883,205.003005981
1631536460865910271,409453,1631536460842692663,,67.796257019,21.0725860596,584.630004883,205.0
1631536460984653123,409454,1631536460974630011,,67.796257019,21.0725860596,584.619995117,204.994995117
1631536461097246454,409455,1631536461087282285,,67.796257019,21.0725860596,584.609985352,204.988998413
1631536461214362269,409456,1631536461210645158,,67.796257019,21.0725860596,584.609985352,204.983001709
1631536461353296657,409457,1631536461347459199,,67.796257019,21.0725860596,584.599975586,204.977996826
1631536461470102138,409458,1631536461465012358,,67.796257019,21.0725841522,584.599975586,204.975006104
1631536461624291273,409459,1631536461598086183,,67.796257019,21.0725841522,584.599975586,204.970993042
1631536461718632455,409460,1631536461710620826,,67.796257019,21.0725841522,584.590026855,204.968994141
1631536461842387231,409461,1631536461837208235,,67.796257019,21.0725841522,584.590026855,204.964996338
1631536461964584443,409462,1631536461960967427,,67.796257019,21.0725841522,584.58001709,204.957992554
1631536462093901541,409463,1631536462087885076,,67.796257019,21.0725822449,584.570007324,204.945007324
1631536462217322718,409464,1631536462210623854,,67.796257019,21.0725822449,584.549987793,204.929000854
1631536462349755553,409465,1631536462339831673,,67.796257019,21.0725822449,584.539978027,204.912002563
1631536462469934434,409466,1631536462465480876,,67.796257019,21.0725822449,584.520019531,204.897003174
1631536462597010834,409467,1631536462588414918,,67.796257019,21.0725822449,584.520019531,204.89100647
1631536462720714218,409468,1631536462710674818,,67.796257019,21.0725803375,584.520019531,204.89100647
1631536462848736599,409469,1631536462840748810,,67.796257019,21.0725803375,584.520019531,204.895996094
1631536462967928186,409470,1631536462960476364,,67.796257019,21.0725803375,584.530029297,204.902999878
1631536463096081256,409471,1631536463092644144,,67.796257019,21.0725803375,584.539978027,204.912002563
1631536463222859320,409472,1631536463210789429,,67.796257019,21.0725803375,584.549987793,204.925003052
1631536463346490416,409473,1631536463341144381,,67.796257019,21.0725803375,584.570007324,204.942001343
1631536463466831825,409474,1631536463464382998,,67.796257019,21.0725803375,584.590026855,204.962005615
1631536463596044859,409475,1631536463587908399,,67.796257019,21.0725803375,584.599975586,204.977996826
1631536463717107962,409476,1631536463712385445,,67.796257019,21.0725803375,584.619995117,204.992996216
1631536463855935790,409477,1631536463837273242,,67.796257019,21.0725803375,584.630004883,205.003005981
1631536463966430405,409478,1631536463960596403,,67.796257019,21.0725784302,584.640014648,205.009994507
1631536464113186918,409479,1631536464092039609,,67.796257019,21.0725784302,584.640014648,205.011993408
1631536464218269675,409480,1631536464213244215,,67.796257019,21.0725784302,584.630004883,205.007003784
1631536464348229172,409481,1631536464340768806,,67.796257019,21.0725784302,584.619995117,204.994003296
1631536464486611273,409482,1631536464474393254,,67.796257019,21.0725784302,584.599975586,204.977996826
1631536464592634859,409483,1631536464587809655,,67.796257019,21.0725784302,584.590026855,204.962005615
1631536464718440830,409484,1631536464710741489,,67.796257019,21.0725784302,584.58001709,204.951004028
1631536464843212852,409485,1631536464837181346,,67.796257019,21.0725784302,584.570007324,204.944000244
1631536464966492429,409486,1631536464963250548,,67.796257019,21.0725784302,584.570007324,204.940002441
1631536465096548277,409487,1631536465092204992,,67.796257019,21.0725784302,584.559997559,204.938995361
1631536465214063676,409488,1631536465211410979,,67.796257019,21.0725784302,584.570007324,204.942001343
1631536465354135981,409489,1631536465344885059,,67.796257019,21.0725784302,584.570007324,204.947998047
1631536465466640256,409490,1631536465464633829,,67.796257019,21.0725784302,584.58001709,204.955001831
1631536465598179333,409491,1631536465588069630,,67.796257019,21.0725784302,584.590026855,204.962997437
1631536465722609884,409492,1631536465710684856,,67.796257019,21.0725784302,584.599975586,204.970001221
1631536465845349110,409493,1631536465839035301,,67.796257019,21.0725784302,584.599975586,204.970993042
1631536465963754427,409494,1631536465960154691,,67.796257019,21.0725784302,584.590026855,204.968994141
1631536466099792341,409495,1631536466093474212,,67.796257019,21.0725784302,584.590026855,204.964996338
1631536466214232739,409496,1631536466210471084,,67.796257019,21.0725784302,584.58001709,204.957992554
1631536466344980267,409497,1631536466337411549,,67.796257019,21.0725784302,584.58001709,204.951004028
1631536466468055332,409498,1631536466465510602,,67.796257019,21.0725784302,584.570007324,204.944000244
1631536466593962935,409499,1631536466590064864,,67.796257019,21.0725784302,584.559997559,204.93800354
1631536466716746097,409500,1631536466710481152,,67.796257019,21.0725784302,584.559997559,204.934005737
1631536466857520992,409501,1631536466838402030,,67.796257019,21.0725784302,584.559997559,204.932006836
1631536466963854402,409502,1631536466960486698,,67.796257019,21.0725784302,584.559997559,204.936004639
1631536467100387739,409503,1631536467093824811,,67.796257019,21.0725784302,584.570007324,204.942993164
1631536467213287181,409504,1631536467210666996,,67.796257019,21.0725784302,584.570007324,204.947006226
1631536467345538417,409505,1631536467337692292,,67.796257019,21.0725784302,584.58001709,204.95300293
1631536467477246742,409506,1631536467470005799,,67.796257019,21.0725784302,584.58001709,204.957992554
1631536467591932227,409507,1631536467587698126,,67.796257019,21.0725784302,584.590026855,204.962005615
1631536467716421434,409508,1631536467710430824,,67.796257019,21.0725784302,584.590026855,204.968994141
1631536467845639460,409509,1631536467837350008,,67.796257019,21.0725784302,584.599975586,204.975997925
1631536467974988079,409510,1631536467971783415,,67.796257019,21.0725784302,584.609985352,204.981002808
1631536468095691726,409511,1631536468090026364,,67.796257019,21.0725784302,584.609985352,204.98500061
1631536468213513780,409512,1631536468210565307,,67.796257019,21.0725784302,584.609985352,204.988006592
1631536468343453309,409513,1631536468338488137,,67.796257019,21.0725784302,584.619995117,204.990005493
1631536468462608384,409514,1631536468460443814,,67.796257019,21.0725784302,584.619995117,204.990005493
1631536468612344602,409515,1631536468587777813,,67.796257019,21.0725784302,584.609985352,204.986999512
1631536468714728677,409516,1631536468710854862,,67.796257019,21.0725784302,584.609985352,204.981002808
1631536468840855383,409517,1631536468837465920,,67.796257019,21.0725784302,584.599975586,204.977005005
1631536468974986839,409518,1631536468960743641,,67.796257019,21.0725784302,584.599975586,204.973999023
1631536469104114306,409519,1631536469091029249,,67.796257019,21.0725784302,584.599975586,204.970993042
1631536469219300334,409520,1631536469210856674,,67.796257019,21.0725784302,584.599975586,204.970993042
1631536469343254789,409521,1631536469337000212,,67.796257019,21.0725784302,584.599975586,204.973007202
1631536469473324142,409522,1631536469465804064,,67.796257019,21.0725784302,584.599975586,204.975997925
1631536469601048573,409523,1631536469588037244,,67.796257019,21.0725784302,584.599975586,204.979003906
1631536469715693002,409524,1631536469710523511,,67.796257019,21.0725784302,584.599975586,204.977996826
1631536469840487456,409525,1631536469837484615,,67.796257019,21.0725784302,584.599975586,204.970001221
1631536469967056945,409526,1631536469960736352,,67.796257019,21.0725784302,584.590026855,204.958999634
1631536470102315469,409527,1631536470089956395,,67.796257019,21.0725784302,584.58001709,204.949996948
1631536470220706770,409528,1631536470211201641,,67.796257019,21.0725784302,584.570007324,204.942993164
1631536470353479125,409529,1631536470337643258,,67.796257019,21.0725784302,584.570007324,204.942001343
1631536470475334545,409530,1631536470464620395,,67.796257019,21.0725784302,584.570007324,204.945007324
1631536470599421320,409531,1631536470592290425,,67.796257019,21.0725784302,584.58001709,204.95199585
1631536470718045516,409532,1631536470711337564,,67.796257019,21.0725784302,584.58001709,204.958999634
1631536470852586058,409533,1631536470837120463,,67.796257019,21.0725784302,584.590026855,204.964996338
1631536470962960770,409534,1631536470960417896,,67.796257019,21.0725784302,584.590026855,204.964996338
1631536471094272840,409535,1631536471090556977,,67.796257019,21.0725784302,584.590026855,204.964004517
1631536471213516715,409536,1631536471210739922,,67.796257019,21.0725784302,584.590026855,204.964004517
1631536471341565177,409537,1631536471336955716,,67.796257019,21.0725784302,584.58001709,204.957992554
1631536471471964897,409538,1631536471468768648,,67.796257019,21.0725784302,584.570007324,204.945999146
1631536471598348722,409539,1631536471588956905,,67.796257019,21.0725784302,584.549987793,204.921005249
1631536471714086909,409540,1631536471711987682,,67.796257019,21.0725784302,584.510009766,204.880004883
1631536471850449271,409541,1631536471837073495,,67.796257019,21.0725784302,584.450012207,204.822998047
1631536471962712747,409542,1631536471960482032,,67.796257019,21.0725784302,584.380004883,204.75
1631536472106958769,409543,1631536472095165806,,67.796257019,21.0725784302,584.280029297,204.658996582
1631536472217199274,409544,1631536472214741232,,67.796257019,21.0725784302,584.179992676,204.554000854
1631536472355229471,409545,1631536472342437918,,67.796257019,21.0725784302,584.049987793,204.429000854
1631536472469080271,409546,1631536472461622753,,67.796257019,21.0725784302,583.909973145,204.285995483
1631536472606550278,409547,1631536472587758803,,67.796257019,21.0725784302,583.75,204.12600708
1631536472723138447,409548,1631536472711270604,,67.796257019,21.0725784302,583.570007324,203.947998047
1631536472846295465,409549,1631536472837483838,,67.796257019,21.0725784302,583.380004883,203.753005981
1631536472963440560,409550,1631536472960277176,,67.796257019,21.0725784302,583.16998291,203.542007446
1631536473096570162,409551,1631536473087304744,,67.796257019,21.0725784302,582.940002441,203.31300354
1631536473224172609,409552,1631536473211482975,,67.796257019,21.0725784302,582.690002441,203.065994263
1631536473352032143,409553,1631536473337936112,,67.796257019,21.0725784302,582.429992676,202.805999756
1631536473474891593,409554,1631536473465952862,,67.796257019,21.0725784302,582.150024414,202.529006958
1631536473599183487,409555,1631536473590808083,,67.796257019,21.0725784302,581.849975586,202.227996826
1631536473718252387,409556,1631536473710628309,,67.796257019,21.0725784302,581.549987793,201.919998169
1631536473849144521,409557,1631536473837381062,,67.796257019,21.0725784302,581.219970703,201.589996338
1631536473964578613,409558,1631536473960831678,,67.796257019,21.0725784302,580.869995117,201.246994019
1631536474097377687,409559,1631536474087990286,,67.796257019,21.0725784302,580.520019531,200.897994995
1631536474223497322,409560,1631536474210439945,,67.796257019,21.0725784302,580.16998291,200.544998169
1631536474353196947,409561,1631536474338200087,,67.796257019,21.0725784302,579.809997559,200.184997559
1631536474471077081,409562,1631536474464457865,,67.796257019,21.0725784302,579.450012207,199.822998047
1631536474595407376,409563,1631536474590212412,,67.796257019,21.0725784302,579.08001709,199.455001831
1631536474720415269,409564,1631536474713899508,,67.796257019,21.0725784302,578.719970703,199.098999023
1631536474841672227,409565,1631536474837198477,,67.796257019,21.0725784302,578.359985352,198.731002808
1631536474969304689,409566,1631536474960220487,,67.796257019,21.0725784302,577.989990234,198.360992432
1631536475094981733,409567,1631536475092123116,,67.796257019,21.0725784302,577.599975586,197.970001221
1631536475213378730,409568,1631536475210617904,,67.796257019,21.0725784302,577.229980469,197.604995728
1631536475347217865,409569,1631536475339791131,,67.796257019,21.0725784302,576.849975586,197.227996826
1631536475468481703,409570,1631536475464878512,,67.796257019,21.0725784302,576.469970703,196.845993042
1631536475600028620,409571,1631536475587712522,,67.796257019,21.0725784302,576.109985352,196.481994629
1631536475714641306,409572,1631536475710558372,,67.796257019,21.0725765228,575.739990234,196.111999512
1631536475854243404,409573,1631536475837144533,,67.796257019,21.0725765228,575.369995117,195.744003296
1631536475966247168,409574,1631536475961732779,,67.796257019,21.0725765228,575.0,195.37600708
1631536476096189225,409575,1631536476089704217,,67.796257019,21.0725765228,574.630004883,195.001998901
1631536476214157327,409576,1631536476210799479,,67.796257019,21.0725765228,574.270019531,194.641998291
1631536476350326793,409577,1631536476337135945,,67.796257019,21.0725765228,573.900024414,194.274002075
1631536476483202156,409578,1631536476470112683,,67.796257019,21.0725765228,573.539978027,193.912002563
1631536476591993063,409579,1631536476587771537,,67.796257019,21.0725765228,573.16998291,193.54800415
1631536476713842820,409580,1631536476710449036,,67.796257019,21.0725765228,572.809997559,193.179992676
1631536476856739214,409581,1631536476841515154,,67.796257019,21.0725765228,572.429992676,192.807006836
