rosbagTimestamp_in_nanoseconds,header,seq,stamp,secs,nsecs,frame_id,latitude,longitude,altitude,relative_altitude
1639659303372482425,,4235,,1639659303,369171499,'',55.4716300964,10.3260221481,29.5100002289,0.649999976158
1639659303411302046,,4236,,1639659303,410102585,'',55.4716300964,10.3260221481,29.5,0.648000001907
1639659303450071555,,4237,,1639659303,449089790,'',55.4716300964,10.3260221481,29.5,0.644999980927
1639659303494753696,,4238,,1639659303,492785176,'',55.4716300964,10.3260221481,29.5,0.643000006676
1639659303531200027,,4239,,1639659303,529974358,'',55.4716300964,10.3260221481,29.5,0.639999985695
1639659303571021156,,4240,,1639659303,570322305,'',55.4716300964,10.3260221481,29.4899997711,0.637000024319
1639659303611046062,,4241,,1639659303,610054250,'',55.4716300964,10.3260221481,29.4899997711,0.634999990463
1639659303652696383,,4242,,1639659303,650160245,'',55.4716300964,10.3260221481,29.4899997711,0.632000029087
1639659303693917230,,4243,,1639659303,692758154,'',55.4716300964,10.3260221481,29.4899997711,0.629999995232
1639659303731479822,,4244,,1639659303,730272329,'',55.4716300964,10.3260221481,29.4799995422,0.626999974251
1639659303772706557,,4245,,1639659303,770139634,'',55.4716300964,10.3260221481,29.4799995422,0.624000012875
1639659303811321729,,4246,,1639659303,810114012,'',55.4716300964,10.3260221481,29.4799995422,0.621999979019
1639659303851576204,,4247,,1639659303,850205798,'',55.4716300964,10.3260221481,29.4699993134,0.619000017643
1639659303893457374,,4248,,1639659303,892838171,'',55.4716300964,10.3260221481,29.4699993134,0.616999983788
1639659303931163262,,4249,,1639659303,930300795,'',55.4716300964,10.3260221481,29.4699993134,0.614000022411
1639659303970828103,,4250,,1639659303,970060772,'',55.4716300964,10.3260221481,29.4699993134,0.611999988556
1639659304012730585,,4251,,1639659304,10298638,'',55.4716300964,10.3260221481,29.4599990845,0.60900002718
1639659304052413569,,4252,,1639659304,50106584,'',55.4716300964,10.3260221481,29.4599990845,0.606999993324
1639659304093542288,,4253,,1639659304,91733768,'',55.4716300964,10.3260221481,29.4599990845,0.605000019073
1639659304131000943,,4254,,1639659304,130187212,'',55.4716300964,10.3260221481,29.4599990845,0.601999998093
1639659304170288918,,4255,,1639659304,169110833,'',55.4716300964,10.3260221481,29.4599990845,0.600000023842
1639659304211188644,,4256,,1639659304,210321216,'',55.4716300964,10.3260221481,29.4500007629,0.597999989986
1639659304251368399,,4257,,1639659304,250189930,'',55.4716300964,10.3260221481,29.4500007629,0.596000015736
1639659304294448678,,4258,,1639659304,292788767,'',55.4716300964,10.3260221481,29.4500007629,0.592999994755
1639659304331649220,,4259,,1639659304,330134909,'',55.4716300964,10.3260221481,29.4500007629,0.591000020504
1639659304370063175,,4260,,1639659304,369187011,'',55.4716300964,10.3260221481,29.4400005341,0.588999986649
1639659304411849976,,4261,,1639659304,410130353,'',55.4716300964,10.3260221481,29.4400005341,0.586000025272
1639659304449980954,,4262,,1639659304,449183991,'',55.4716300964,10.3260221481,29.4400005341,0.583999991417
1639659304493964981,,4263,,1639659304,492671024,'',55.4716300964,10.3260221481,29.4400005341,0.580999970436
1639659304531048723,,4264,,1639659304,529205611,'',55.4716300964,10.3260221481,29.4300003052,0.578999996185
1639659304571396030,,4265,,1639659304,570338778,'',55.4716300964,10.3260221481,29.4300003052,0.577000021935
1639659304611458024,,4266,,1639659304,610174819,'',55.4716300964,10.3260221481,29.4300003052,0.574000000954
1639659304651767060,,4267,,1639659304,650372846,'',55.4716300964,10.3260221481,29.4300003052,0.572000026703
1639659304694501897,,4268,,1639659304,692677601,'',55.4716300964,10.3260221481,29.4200000763,0.569000005722
1639659304731697223,,4269,,1639659304,730284545,'',55.4716300964,10.3260221481,29.4200000763,0.566999971867
1639659304770983886,,4270,,1639659304,770078090,'',55.4716300964,10.3260221481,29.4200000763,0.56400001049
1639659304809855507,,4271,,1639659304,809166288,'',55.4716300964,10.3260221481,29.4200000763,0.561999976635
1639659304850876289,,4272,,1639659304,850091966,'',55.4716300964,10.3260221481,29.4200000763,0.560000002384
1639659304896153026,,4273,,1639659304,892947828,'',55.4716300964,10.3260211945,29.4099998474,0.556999981403
1639659304932193563,,4274,,1639659304,930319603,'',55.4716300964,10.3260211945,29.4099998474,0.555000007153
1639659304971440610,,4275,,1639659304,970176252,'',55.4716300964,10.3260211945,29.4099998474,0.551999986172
1639659305011617164,,4276,,1639659305,10321543,'',55.4716300964,10.3260211945,29.4099998474,0.550000011921
1639659305051131092,,4277,,1639659305,50027311,'',55.4716300964,10.3260211945,29.3999996185,0.54699999094
1639659305094456044,,4278,,1639659305,92743077,'',55.4716300964,10.3260211945,29.3999996185,0.545000016689
1639659305131143720,,4279,,1639659305,130134628,'',55.4716300964,10.3260211945,29.3999996185,0.542999982834
1639659305172373719,,4280,,1639659305,169201066,'',55.4716300964,10.3260211945,29.3999996185,0.541000008583
1639659305211672734,,4281,,1639659305,210566489,'',55.4716300964,10.3260211945,29.3899993896,0.537999987602
1639659305251554664,,4282,,1639659305,249641311,'',55.4716300964,10.3260211945,29.3899993896,0.536000013351
1639659305293768315,,4283,,1639659305,292817559,'',55.4716300964,10.3260211945,29.3899993896,0.533999979496
1639659305330962073,,4284,,1639659305,330183094,'',55.4716300964,10.3260211945,29.3899993896,0.532000005245
1639659305370517217,,4285,,1639659305,369217627,'',55.4716300964,10.3260211945,29.3799991608,0.528999984264
1639659305411536271,,4286,,1639659305,410069065,'',55.4716300964,10.3260211945,29.3799991608,0.527000010014
1639659305451275672,,4287,,1639659305,450254804,'',55.4716300964,10.3260211945,29.3799991608,0.523999989033
1639659305494115118,,4288,,1639659305,491555459,'',55.4716300964,10.3260211945,29.3799991608,0.522000014782
1639659305529874822,,4289,,1639659305,529218051,'',55.4716300964,10.3260211945,29.3700008392,0.518999993801
1639659305571222358,,4290,,1639659305,570172017,'',55.4716300964,10.3260211945,29.3700008392,0.51700001955
1639659305611083519,,4291,,1639659305,610137339,'',55.4716300964,10.3260211945,29.3700008392,0.513999998569
1639659305651753388,,4292,,1639659305,650343302,'',55.4716300964,10.3260211945,29.3700008392,0.510999977589
1639659305693962207,,4293,,1639659305,692638553,'',55.4716300964,10.3260211945,29.3600006104,0.509000003338
1639659305731638719,,4294,,1639659305,730305145,'',55.4716300964,10.3260211945,29.3600006104,0.505999982357
1639659305772687885,,4295,,1639659305,770090658,'',55.4716300964,10.3260211945,29.3600006104,0.503000020981
1639659305810899408,,4296,,1639659305,810158957,'',55.4716300964,10.3260211945,29.3600006104,0.5
1639659305850879194,,4297,,1639659305,850100758,'',55.4716300964,10.3260211945,29.3500003815,0.497999995947
1639659305893146413,,4298,,1639659305,891911912,'',55.4716300964,10.3260211945,29.3500003815,0.495000004768
1639659305930991534,,4299,,1639659305,930256491,'',55.4716300964,10.3260211945,29.3500003815,0.49200001359
1639659305971284057,,4300,,1639659305,970134612,'',55.4716300964,10.3260211945,29.3400001526,0.488999992609
1639659306010982306,,4301,,1639659306,10265855,'',55.4716300964,10.3260211945,29.3400001526,0.486000001431
1639659306050692330,,4302,,1639659306,49956647,'',55.4716300964,10.3260211945,29.3400001526,0.483000010252
1639659306094432516,,4303,,1639659306,92752125,'',55.4716300964,10.3260211945,29.3400001526,0.479999989271
1639659306131816099,,4304,,1639659306,130063164,'',55.4716300964,10.3260211945,29.3299999237,0.476000010967
1639659306171804109,,4305,,1639659306,170175494,'',55.4716300964,10.3260211945,29.3299999237,0.472999989986
1639659306211127508,,4306,,1639659306,210082512,'',55.4716300964,10.3260211945,29.3299999237,0.470999985933
1639659306250989213,,4307,,1639659306,249193398,'',55.4716300964,10.3260211945,29.3199996948,0.467000007629
1639659306294493494,,4308,,1639659306,292782831,'',55.4716300964,10.3260211945,29.3199996948,0.463999986649
1639659306331688692,,4309,,1639659306,330562991,'',55.4716300964,10.3260211945,29.3199996948,0.46099999547
1639659306371544669,,4310,,1639659306,370338840,'',55.4716300964,10.3260211945,29.3099994659,0.456999987364
1639659306411179110,,4311,,1639659306,410203874,'',55.4716300964,10.3260211945,29.3099994659,0.453999996185
1639659306451369617,,4312,,1639659306,450318284,'',55.4716300964,10.3260211945,29.3099994659,0.451000005007
1639659306495006282,,4313,,1639659306,492803937,'',55.4716300964,10.3260211945,29.2999992371,0.446999996901
1639659306533894831,,4314,,1639659306,531131075,'',55.4716300964,10.3260211945,29.2999992371,0.442999988794
1639659306570512459,,4315,,1639659306,569101317,'',55.4716300964,10.3260211945,29.2900009155,0.43900001049
1639659306610209459,,4316,,1639659306,609191471,'',55.4716300964,10.3260211945,29.2900009155,0.435000002384
1639659306650912448,,4317,,1639659306,650082365,'',55.4716300964,10.3260211945,29.2900009155,0.430999994278
1639659306693725270,,4318,,1639659306,692757650,'',55.4716300964,10.3260211945,29.2800006866,0.426999986172
1639659306732062233,,4319,,1639659306,730355858,'',55.4716300964,10.3260211945,29.2800006866,0.423000007868
1639659306771243519,,4320,,1639659306,770178875,'',55.4716300964,10.3260211945,29.2700004578,0.418999999762
1639659306811495754,,4321,,1639659306,810297317,'',55.4716300964,10.3260211945,29.2700004578,0.414999991655
1639659306851485076,,4322,,1639659306,850007790,'',55.4716300964,10.3260211945,29.2700004578,0.409999996424
1639659306894809516,,4323,,1639659306,892907076,'',55.4716300964,10.3260211945,29.2600002289,0.405000001192
1639659306931201415,,4324,,1639659306,930084322,'',55.4716300964,10.3260211945,29.2600002289,0.400999993086
1639659306969925259,,4325,,1639659306,969186216,'',55.4716300964,10.3260211945,29.25,0.395999997854
1639659307011101626,,4326,,1639659307,10072182,'',55.4716300964,10.3260211945,29.25,0.391000002623
1639659307049811263,,4327,,1639659307,49092732,'',55.4716300964,10.3260211945,29.2399997711,0.386000007391
1639659307094422300,,4328,,1639659307,92768373,'',55.4716300964,10.3260211945,29.2399997711,0.381999999285
1639659307131348121,,4329,,1639659307,130182836,'',55.4716300964,10.3260211945,29.2299995422,0.375999987125
1639659307171403395,,4330,,1639659307,170337055,'',55.4716300964,10.3260211945,29.2299995422,0.370999991894
1639659307211002252,,4331,,1639659307,210079784,'',55.4716300964,10.3260211945,29.2199993134,0.36700001359
1639659307251424695,,4332,,1639659307,250169170,'',55.4716300964,10.3260211945,29.2199993134,0.361000001431
1639659307294025900,,4333,,1639659307,292613990,'',55.4716300964,10.3260211945,29.2099990845,0.356000006199
1639659307331410699,,4334,,1639659307,329192738,'',55.4716300964,10.3260211945,29.2099990845,0.351000010967
1639659307371456533,,4335,,1639659307,370174800,'',55.4716300964,10.3260211945,29.2000007629,0.345999985933
1639659307410421691,,4336,,1639659307,409096533,'',55.4716300964,10.3260211945,29.2000007629,0.340999990702
1639659307451679050,,4337,,1639659307,450208452,'',55.4716300964,10.3260211945,29.1900005341,0.33599999547
1639659307494676577,,4338,,1639659307,492616664,'',55.4716300964,10.3260211945,29.1900005341,0.330000013113
1639659307531581853,,4339,,1639659307,530297336,'',55.4716300964,10.3260211945,29.1800003052,0.324999988079
1639659307571117189,,4340,,1639659307,570069057,'',55.4716300964,10.3260211945,29.1800003052,0.319999992847
1639659307611646226,,4341,,1639659307,610204395,'',55.4716300964,10.3260211945,29.1700000763,0.314999997616
1639659307651234042,,4342,,1639659307,650087317,'',55.4716300964,10.3260211945,29.1700000763,0.310000002384
1639659307692839659,,4343,,1639659307,691660774,'',55.4716300964,10.3260211945,29.1599998474,0.305000007153
1639659307731231566,,4344,,1639659307,730549739,'',55.4716300964,10.3260211945,29.1499996185,0.298999994993
1639659307771412024,,4345,,1639659307,770132467,'',55.4716300964,10.3260211945,29.1499996185,0.293999999762
1639659307810986880,,4346,,1639659307,810290365,'',55.4716300964,10.3260211945,29.1399993896,0.28900000453
1639659307851550957,,4347,,1639659307,850149895,'',55.4716300964,10.3260211945,29.1399993896,0.284000009298
1639659307892530171,,4348,,1639659307,891738263,'',55.4716300964,10.3260211945,29.1299991608,0.277999997139
1639659307931199551,,4349,,1639659307,930089466,'',55.4716300964,10.3260211945,29.1299991608,0.273000001907
1639659307971003016,,4350,,1639659307,970197797,'',55.4716300964,10.3260211945,29.1200008392,0.268000006676
1639659308010946962,,4351,,1639659308,10115470,'',55.4716300964,10.3260211945,29.1200008392,0.263000011444
1639659308054317546,,4352,,1639659308,51441310,'',55.4716300964,10.3260211945,29.1100006104,0.25799998641
1639659308094601141,,4353,,1639659308,92761517,'',55.4716300964,10.3260211945,29.1100006104,0.252999991179
1639659308131568786,,4354,,1639659308,130147916,'',55.4716300964,10.3260211945,29.1000003815,0.247999995947
1639659308171867453,,4355,,1639659308,170335127,'',55.4716300964,10.3260211945,29.1000003815,0.243000000715
1639659308211184645,,4356,,1639659308,210180128,'',55.4716300964,10.3260211945,29.0900001526,0.238000005484
1639659308251092206,,4357,,1639659308,250200554,'',55.4716300964,10.3260211945,29.0900001526,0.232999995351
1639659308294362054,,4358,,1639659308,292674335,'',55.4716300964,10.3260211945,29.0799999237,0.226999998093
1639659308331634948,,4359,,1639659308,330294431,'',55.4716300964,10.3260211945,29.0799999237,0.223000004888
1639659308371101548,,4360,,1639659308,370072616,'',55.4716300964,10.3260211945,29.0699996948,0.216999992728
1639659308413752961,,4361,,1639659308,409634160,'',55.4716300964,10.3260211945,29.0699996948,0.211999997497
1639659308451226464,,4362,,1639659308,450107644,'',55.4716300964,10.3260211945,29.0599994659,0.208000004292
1639659308493666229,,4363,,1639659308,491759820,'',55.4716300964,10.3260211945,29.0599994659,0.202000007033
1639659308531768566,,4364,,1639659308,530314256,'',55.4716300964,10.3260211945,29.0499992371,0.196999996901
1639659308570619387,,4365,,1639659308,569069205,'',55.4716300964,10.3260211945,29.0499992371,0.192000001669
1639659308611055463,,4366,,1639659308,610348644,'',55.4716300964,10.3260211945,29.0400009155,0.187000006437
1639659308651216498,,4367,,1639659308,650033901,'',55.4716300964,10.3260211945,29.0400009155,0.181999996305
1639659308694288809,,4368,,1639659308,692932195,'',55.4716300964,10.3260211945,29.0300006866,0.177000001073
1639659308730857636,,4369,,1639659308,730095201,'',55.4716300964,10.3260211945,29.0300006866,0.172999992967
1639659308769885066,,4370,,1639659308,769149223,'',55.4716300964,10.3260211945,29.0200004578,0.166999995708
1639659308812498111,,4371,,1639659308,810165621,'',55.4716300964,10.3260211945,29.0200004578,0.162000000477
1639659308851460261,,4372,,1639659308,850116255,'',55.4716300964,10.3260211945,29.0100002289,0.157000005245
1639659308894463803,,4373,,1639659308,892806516,'',55.4716300964,10.3260211945,29.0100002289,0.151999995112
1639659308930896982,,4374,,1639659308,930151635,'',55.4716300964,10.3260211945,29.0,0.146999999881
1639659308970961024,,4375,,1639659308,970274717,'',55.4716300964,10.3260211945,29.0,0.142000004649
1639659309012203983,,4376,,1639659309,10047622,'',55.4716300964,10.3260211945,28.9899997711,0.136999994516
1639659309051553623,,4377,,1639659309,50159505,'',55.4716300964,10.3260211945,28.9899997711,0.131999999285
1639659309093315848,,4378,,1639659309,92616869,'',55.4716300964,10.3260211945,28.9799995422,0.127000004053
1639659309130728839,,4379,,1639659309,129183648,'',55.4716300964,10.3260211945,28.9799995422,0.120999999344
1639659309171277491,,4380,,1639659309,170077166,'',55.4716300964,10.3260211945,28.9699993134,0.115999996662
1639659309211222269,,4381,,1639659309,210114520,'',55.4716300964,10.3260211945,28.9699993134,0.111000001431
1639659309251125734,,4382,,1639659309,250309347,'',55.4716300964,10.3260211945,28.9599990845,0.104999996722
1639659309296346342,,4383,,1639659309,293580795,'',55.4716300964,10.3260211945,28.9599990845,0.10000000149
1639659309331261851,,4384,,1639659309,330319159,'',55.4716300964,10.3260211945,28.9500007629,0.0949999988079
1639659309371388069,,4385,,1639659309,370048576,'',55.4716300964,10.3260211945,28.9400005341,0.0890000015497
1639659309411807985,,4386,,1639659309,410522668,'',55.4716300964,10.3260211945,28.9400005341,0.082999996841
1639659309452376509,,4387,,1639659309,450100980,'',55.4716300964,10.3260202408,28.9300003052,0.0780000016093
1639659309499720774,,4388,,1639659309,491773701,'',55.4716300964,10.3260202408,28.9300003052,0.0719999969006
1639659309531108908,,4389,,1639659309,530145800,'',55.4716300964,10.3260202408,28.9200000763,0.0659999996424
1639659309570396947,,4390,,1639659309,569202158,'',55.4716300964,10.3260202408,28.9200000763,0.0610000006855
1639659309611158144,,4391,,1639659309,610205820,'',55.4716300964,10.3260202408,28.9099998474,0.054999999702
1639659309651505803,,4392,,1639659309,650136229,'',55.4716300964,10.3260202408,28.8999996185,0.0489999987185
1639659309694201825,,4393,,1639659309,692898491,'',55.4716300964,10.3260202408,28.8999996185,0.0439999997616
1639659309730899645,,4394,,1639659309,730090969,'',55.4716300964,10.3260202408,28.8899993896,0.0379999987781
1639659309773147344,,4395,,1639659309,770189795,'',55.4716300964,10.3260202408,28.8899993896,0.0329999998212
1639659309811331346,,4396,,1639659309,810089261,'',55.4716300964,10.3260202408,28.8799991608,0.0270000007004
1639659309850130615,,4397,,1639659309,849155923,'',55.4716300964,10.3260202408,28.8799991608,0.0219999998808
1639659309893607952,,4398,,1639659309,892766188,'',55.4716300964,10.3260202408,28.8700008392,0.01600000076
1639659309929896522,,4399,,1639659309,929123751,'',55.4716300964,10.3260202408,28.8700008392,0.00999999977648
1639659309971679963,,4400,,1639659309,970283349,'',55.4716300964,10.3260202408,28.8600006104,0.00400000018999
1639659310011180131,,4401,,1639659310,10146239,'',55.4716300964,10.3260202408,28.8500003815,-0.0010000000475
